id_wifi;provinsi;kota_kabupaten;kecamatan;nama_lokasi;alamat;tahun;key_kec;lat_kec;lon_kec;lat_kot;lon_kot
1449;JAWA BARAT;KOTA BEKASI;JATIASIH;Sekretariat Dpk KNPI Jatiasih;Kp. Cakung Gg. Nangka RT.04 RW.012 No.8;2023;KOTA BEKASI_JATIASIH;-63.054.985;1.069.523.397;-62.349.858;1.069.945.444
1450;JAWA BARAT;KOTA BEKASI;JATIASIH;Taman Ceria;Kp. Cakung Gg. Nangka RT.004/012;2023;KOTA BEKASI_JATIASIH;-63.054.985;1.069.523.397;-62.349.858;1.069.945.444
1451;JAWA BARAT;KOTA BEKASI;JATIASIH;Kantor Sekretariat RW. 010;Perum Angkasa Puri Jl. Rambutan;2023;KOTA BEKASI_JATIASIH;-63.054.985;1.069.523.397;-62.349.858;1.069.945.444
1452;JAWA BARAT;KOTA BEKASI;JATIASIH;Masjid Miftahul Jannah;Kp. Pamahan RT.001/006;2023;KOTA BEKASI_JATIASIH;-63.054.985;1.069.523.397;-62.349.858;1.069.945.444
1453;JAWA BARAT;KOTA BEKASI;JATIASIH;Kantor Sekretariat RW 003;Gang Elim RT 05 RW 003, Jatimekar;2023;KOTA BEKASI_JATIASIH;-63.054.985;1.069.523.397;-62.349.858;1.069.945.444
1454;JAWA BARAT;KOTA BEKASI;JATIASIH;Kantor Sekretariat RT. 002 RW 001;Kp. Rawa Bogo RT 002/001;2023;KOTA BEKASI_JATIASIH;-63.054.985;1.069.523.397;-62.349.858;1.069.945.444
1455;JAWA BARAT;KOTA BEKASI;JATIASIH;Lapangan OR Perum Kodau V RW. 002;Perum Kodau V RT 001/002;2023;KOTA BEKASI_JATIASIH;-63.054.985;1.069.523.397;-62.349.858;1.069.945.444
1456;JAWA BARAT;KOTA BEKASI;JATIASIH;Kantor Sekretariat RW. 008;JL. Kp. Pamahan RT. 002/008;2023;KOTA BEKASI_JATIASIH;-63.054.985;1.069.523.397;-62.349.858;1.069.945.444
1457;JAWA BARAT;KOTA BEKASI;JATIASIH;Kantor Sekretariat RW. 011;JL. Rambutan, Kp. Jaha PeRTigaan RT 004/011;2023;KOTA BEKASI_JATIASIH;-63.054.985;1.069.523.397;-62.349.858;1.069.945.444
1458;JAWA BARAT;KOTA BEKASI;JATIASIH;Kantor Kelurahan Jatirasa;Jl. Bangka No.52 RT.005 RW.004;2023;KOTA BEKASI_JATIASIH;-63.054.985;1.069.523.397;-62.349.858;1.069.945.444
1459;JAWA BARAT;KOTA BEKASI;JATIASIH;Pasar Baru Jatiasih;Jl. Raya Jati Asih;2023;KOTA BEKASI_JATIASIH;-63.054.985;1.069.523.397;-62.349.858;1.069.945.444
1460;JAWA BARAT;KOTA BEKASI;JATIASIH;Masjid Anul Yqin;Jl. pondok. Benda No 60 RT 05/05;2023;KOTA BEKASI_JATIASIH;-63.054.985;1.069.523.397;-62.349.858;1.069.945.444
1461;JAWA BARAT;KOTA BEKASI;JATIASIH;Masjid Baitussalam;Cluster Green Apple RT 03/04;2023;KOTA BEKASI_JATIASIH;-63.054.985;1.069.523.397;-62.349.858;1.069.945.444
1462;JAWA BARAT;KOTA BEKASI;JATIASIH;Masjid Al - Muhajiri;Perum Villa Jatirasa Jl. Bango R5T 03/12;2023;KOTA BEKASI_JATIASIH;-63.054.985;1.069.523.397;-62.349.858;1.069.945.444
1463;JAWA BARAT;KOTA BEKASI;JATIASIH;Taman RW 011;Jl Kutilang II RT 009 RW 011;2023;KOTA BEKASI_JATIASIH;-63.054.985;1.069.523.397;-62.349.858;1.069.945.444
1464;JAWA BARAT;KOTA BEKASI;JATIASIH;Balai SekeRTariat RW. 011;Jl. Murai RT. 007 RW 011;2023;KOTA BEKASI_JATIASIH;-63.054.985;1.069.523.397;-62.349.858;1.069.945.444
1465;JAWA BARAT;KOTA BEKASI;JATIASIH;Masjid Al - Badriah;JL. Al Badriah RT 005/010;2023;KOTA BEKASI_JATIASIH;-63.054.985;1.069.523.397;-62.349.858;1.069.945.444
1466;JAWA BARAT;KOTA BEKASI;JATIASIH;Masjid Al Ikhlas;JL. Cendrawasih RW. 009;2023;KOTA BEKASI_JATIASIH;-63.054.985;1.069.523.397;-62.349.858;1.069.945.444
1467;JAWA BARAT;KOTA BEKASI;JATIASIH;Kantor Sekretariat RW. 08;JL. Nusa Indah VII RW. 008;2023;KOTA BEKASI_JATIASIH;-63.054.985;1.069.523.397;-62.349.858;1.069.945.444
1468;JAWA BARAT;KOTA BEKASI;JATIASIH;Taman RW 014;Jl. Jkt Rt.002 Rw.004;2023;KOTA BEKASI_JATIASIH;-63.054.985;1.069.523.397;-62.349.858;1.069.945.444
1469;JAWA BARAT;KOTA BEKASI;JATIASIH;Kantor Kelurahan Jatisari;Jl. Wibawa Mukti Ii Km. 5;2023;KOTA BEKASI_JATIASIH;-63.054.985;1.069.523.397;-62.349.858;1.069.945.444
1470;JAWA BARAT;KOTA BEKASI;JATIASIH;Taman Wa Ema;Jl. Primadana 9 RT 05/010 Perum Danamon;2023;KOTA BEKASI_JATIASIH;-63.054.985;1.069.523.397;-62.349.858;1.069.945.444
1471;JAWA BARAT;KOTA BEKASI;JATIASIH;Balai RW 002;Jl. Sirojul Munir RT. 005/002 Kp. Bojong Sari;2023;KOTA BEKASI_JATIASIH;-63.054.985;1.069.523.397;-62.349.858;1.069.945.444
1472;JAWA BARAT;KOTA BEKASI;JATIASIH;Balai RW 015;Jl. Sirojul Munir RW 015 Taman Jatisari Permai;2023;KOTA BEKASI_JATIASIH;-63.054.985;1.069.523.397;-62.349.858;1.069.945.444
1473;JAWA BARAT;KOTA BEKASI;JATIASIH;Balai Warga RW 007;Kp. Payangan RT 004/007;2023;KOTA BEKASI_JATIASIH;-63.054.985;1.069.523.397;-62.349.858;1.069.945.444
1474;JAWA BARAT;KOTA BEKASI;JATIASIH;Balai RW 008;Jl. Tupolev RW 008 Bumi Dirgantara Permai;2023;KOTA BEKASI_JATIASIH;-63.054.985;1.069.523.397;-62.349.858;1.069.945.444
1475;JAWA BARAT;KOTA BEKASI;JATIASIH;Rumah Magot RW 09;Jl. Adi Sucipto RT 008/009 Bumi Dirgantara Permai;2023;KOTA BEKASI_JATIASIH;-63.054.985;1.069.523.397;-62.349.858;1.069.945.444
1476;JAWA BARAT;KOTA BEKASI;JATIASIH;Pos Keamanan Terpadu RW 18;Perum ASABRI Indah, RT 01 RW 018;2023;KOTA BEKASI_JATIASIH;-63.054.985;1.069.523.397;-62.349.858;1.069.945.444
1477;JAWA BARAT;KOTA BEKASI;JATIASIH;Masjid Al Ikhlas Puri Nusaphala;Perum Puri Nusaphala;2023;KOTA BEKASI_JATIASIH;-63.054.985;1.069.523.397;-62.349.858;1.069.945.444
1478;JAWA BARAT;KOTA BEKASI;JATIASIH;Pos Jaga RW 03;Kp Cakung Jl Bulak Jawa RT 03 RW 03;2023;KOTA BEKASI_JATIASIH;-63.054.985;1.069.523.397;-62.349.858;1.069.945.444
1479;JAWA BARAT;KOTA BEKASI;JATIASIH;Kantor Sekber RW 016;Jl. Rinjani 1A RT 09/ RW 016;2023;KOTA BEKASI_JATIASIH;-63.054.985;1.069.523.397;-62.349.858;1.069.945.444
1480;JAWA BARAT;KOTA BEKASI;JATIASIH;Kantor Sekretariat RW 001;Kp. Bojonga Sari JL. H. Hanafi RT 004/01;2023;KOTA BEKASI_JATIASIH;-63.054.985;1.069.523.397;-62.349.858;1.069.945.444
1481;JAWA BARAT;KOTA BEKASI;JATIASIH;Kampung Cakung RT. 001 RW 005;JL. Al Hidayah RT 01/05;2023;KOTA BEKASI_JATIASIH;-63.054.985;1.069.523.397;-62.349.858;1.069.945.444
1482;JAWA BARAT;KOTA BEKASI;JATIASIH;Kantor Sekretariat RW 004;JL. Pejuang RT 02/04;2023;KOTA BEKASI_JATIASIH;-63.054.985;1.069.523.397;-62.349.858;1.069.945.444
1483;JAWA BARAT;KOTA BEKASI;JATIASIH;Kantor Sekretariat RW 005;JL. Wahna Pondok Gede Blok T4;2023;KOTA BEKASI_JATIASIH;-63.054.985;1.069.523.397;-62.349.858;1.069.945.444
1484;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Kantor Kelurahan Jatikarya;Jl. Sasak Cempling No. 1;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1485;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Kopi Hoek Situ Pulo;Jl.Pulo RW 009;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1486;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Pos Ronda RW. 004;Jl Lame RT 001 RW 004;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1487;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Skertariat RW. 007;Jl Swadaya Ii RW.007;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1488;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Sekertariat RW. 011 Citra Gran;Perum Citra Gran Jl. West Point No. 17 RW 011;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1489;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Sekertariat RW. 012 Rafles Hills;Perum Rafles Hills Gang Kimaliun;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1490;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Sekertariat RW. 002;Perum Taman Laguna Jl. Taman Laguna No. 1;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1491;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Taman Warga RW 01;Jl. Lame Gg. Masjid No. 41 RT 02 RW 01;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1492;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Balai Pertemuan RW.10;JL. Bambu 2 RT. 001 RW. 010,;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1493;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Kantor Sekretariat RW. 005;Kp. Kalimanggis RT. 003 RW. 005;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1494;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Pos Kamling RT. 001 RW. 006;JL. Damai 1 RT. 001 RW. 006;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1495;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Pos Ronda RW. 003;KP. Kalimanggis GG. KIMALIUN RT. 001 RW. 003;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1496;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Kantor Sekretariat RW.009;Kampung Pulo RT. 002 RW. 009,;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1497;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Kantor Sekretariat LPM RW 008;JL. Cimatis RW. 008,;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1498;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Kantor Kelurahan Jatiraden;Jl. Kranggan Raya No.99, RT.001/RW.006;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1499;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Balai Hitam Putih;Jl.Olot Ajim RW 004;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1500;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Kantor Bkm;Jl.Cendrawasih RT 001 RW 006;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1501;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;SekeRTariat RW 003;Jl Sanggiang Senopati RW 003;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1502;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Pos RT 001;Jl.Huda RT 001 RW 008;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1503;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Pos RT 002;Jl.Nurul Hikmah RT 002 RW 002;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1504;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Sekertariat RT 001;Jl.Randu Ii RT 001 RW 010;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1505;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Posyandu Mutiara;Jl Nilam Ii Kranggan Kulon RT 02 RW 10;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1506;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Masjid Al-Ittihadul Umah;Gang Randu I 40 RT 05 RW 09;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1507;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Sekretariat RW. 07;Jl.H.Ruchiyat 141, RT.003/RW.007;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1508;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Kantor Sekretariat RW.006;JL. Cendrawasih 2, RT. 002 RW. 006;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1509;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Kantor Sekretariat RW. 009;JL. Lindung RW. 009;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1510;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Rumah Perubahan;JL.Emerald VI Blok E6 N0. 08 RT. 001 RW. 011;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1511;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;TPA Al-Koeriyah;Gg. Sadar II RW. 001;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1512;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Pos Samping Musholla Al-Hadid;JL. H. Uih RT. 002 RW. 005;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1513;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Balai Warga Perum Eraska;JL. Raya Kranggan RT. 003 RW. 011;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1514;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Kantor Kelurahan Jatirangga;Jl. Lurah Namat Jatisampurna;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1515;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Komplek Polri RW 016;Kompek Polri Jl.Perum Polri, RW.016;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1516;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Balai RW 014;Perum Betawi Permai RW.014;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1517;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Rmh Adat Olot Djamin;Jl.Gg.Hj.Limah, RT.003/RW.010;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1518;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Rmh Adat Olot Kisan;Jl.Lembur 2, RT.001/RW.004;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1519;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Rmh Adat Olot Ambung;Jl.Lembur V, RT.001/RW.005;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1520;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Rmh Adat Olot Gucong;Jl.Gg.Olot Guncong, RT.001/RW.001;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1521;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Rumah Adat Kranggan Bapak.Saman;Gg. Olotsaman, RT.002/RW.010;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1522;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Yayasan Dian Almansyuriah;Jl. Gandaria 39 RT 02 RW 07;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1523;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Balai Warga RW 15;Jl. Inti Raya I RW 15 Kel. Jatirangga;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1524;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Pos Kamling RT. 001 RW. 013;JL. SDN Jatirangga 2;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1525;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Posyandu Rangga Mekar;JL.Sumur Binong RT,02/012;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1526;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Kantor Sekretariat RW.007;JL. Emin Item RW 007;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1527;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Wisata Hutan Bambu;JL. Matador RW. 08;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1528;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Kantor Kelurahan Jatiranggon;Jl. Jend. Ahmad Yani No.1;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1529;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Masjid Syarif Hidayatulloh;Jl Ujung Aspal RT 006 RW 001;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1530;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Musola Baitul Rohmah;Jl.Gg.Masjid 1, RT.004/RW.003;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1531;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Sekertariat RW 004;Jl.Bakti Warga 2, RT.007/RW.004;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1532;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Taman Kelurahan Jatiranggon;Jl.Raya Ujung Aspal, RT.002/RW.005;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1533;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Sekertariat Ppkm;Jl. Raya Ujung Aspal 1 RT 003 RW 006;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1534;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Pos Kamling RT. 010;JL.Setia Warga gang makmur RT. 010 Rw.007,;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1535;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Lapangan Senam RT. 003;Gg. Masjid II No. 46C RT. 006 RW. 003;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1536;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Kantor Sekretariat RT. 006 RW. 003;JL. Setia Warga RT. 004 RW. 004;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1537;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Lapangan Bulu Tangkis;JL. Camat No. 1 RT. 001 RW. 004;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1538;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Pos RW 002;Jl. Raya Pabuaran RT. 006 RW. 002;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1539;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Kantor Kelurahan Jatisampurna;Jl. Raya Ps. Kranggan No.11, RT.001/RW.004;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1540;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Sekertariat RW 004;Jl Sawo RW 004;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1541;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Koramil Jatisampurna;Jl. Puskesmas Kranggan Pasar RT 001 RW 004;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1542;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Stadion Mini Jatisampurna;Jl. Raya Pasar Kranggan 3 B;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1543;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Sekertariat RW 001 RW 001;Jl Asem RT 001 RW 001;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1544;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Sekertariat RW 06;Jl Bandung Iii RT.01 RW.06;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1545;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Sekertariat RW 007;Jl Durian RW 007;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1546;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Masjid Baitul Jihad RW 001;Jl Asem RT 001 RW 001;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1547;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Sekertariat RW 005;Jl Mandar RW 005;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1548;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Sekertariat RT 002 RW 016;Kp Kalimanngis RT 002 RW 016;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1549;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Polsek Jatisampurna;Jl. Raya Kranggan 63;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1550;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Sekertariat RW 003;Jl Bakti Warga RT 002 RW 003;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1551;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Rsud Tipe D Jatisampurna;Jl. Raya Kranggan No.26, RT.001/RW.004;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1552;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Musholla Jamiatul Khoirot;Jl. Baktiwarga RT 002/ RW 003;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1553;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Posyandu RW 05;Jl Merpati RT 01 RW 05;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1554;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Posyandu RW 02;Jl. Raya Kranggan No. 24 RT 04 RW 02;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1555;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Balai Warga RW 08;Jl. Cemp Lap. Badminton H. Kocen RT 02 RW 08;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1556;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Kantor Sekretariat RT. 001 RW. 016;Kranggan Kulon RT. 001/016;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1557;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Kantor Sekretariat RT. 002 RW. 006;JL.Bandung 3 RT. 002/003;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1558;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Balai Warga RT. 001 RW. 001;JL. Asem RT. 001 RW. 001;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1559;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Kantor Pos Polisi BKMP;JL.Alternatif RT,002/007;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1560;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Kantor Sekretariat RW.19;JL. Perum Permata Kranggan No.1;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1561;JAWA BARAT;KOTA BEKASI;JATISAMPURNA;Sekretariat RW. 009;JL. Cempaka RT.002/009;2023;KOTA BEKASI_JATISAMPURNA;-63.596.525;1.069.231.655;-62.349.858;1.069.945.444
1562;JAWA BARAT;KOTA BEKASI;MEDAN SATRIA;Kantor Kelurahan Harapan Mulya;Jl. Pangeran JayakaRTa RT 002 RW 08;2023;KOTA BEKASI_MEDAN SATRIA;-61.803.929;1.069.745.196;-62.349.858;1.069.945.444
1563;JAWA BARAT;KOTA BEKASI;MEDAN SATRIA;Kantor Sekretariat RWW002;Kav Tunas Jaya RT.003 RW.002;2023;KOTA BEKASI_MEDAN SATRIA;-61.803.929;1.069.745.196;-62.349.858;1.069.945.444
1564;JAWA BARAT;KOTA BEKASI;MEDAN SATRIA;Kantor Sekretariat RW.003;Kp. Pintu Air RT.004 RW.003;2023;KOTA BEKASI_MEDAN SATRIA;-61.803.929;1.069.745.196;-62.349.858;1.069.945.444
1565;JAWA BARAT;KOTA BEKASI;MEDAN SATRIA;Kantor Sekretariat RW.004;Kp. Buaran Tr.004 RW.004;2023;KOTA BEKASI_MEDAN SATRIA;-61.803.929;1.069.745.196;-62.349.858;1.069.945.444
