id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;nama_kabupaten_kota;bps_kode_kecamatan;bps_nama_kecamatan;kemendagri_kode_kecamatan;kemendagri_nama_kecamatan;nama_lokasi;alamat;satuan;tahun
130;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;BAGIAN PEMBANGUNAN SETDA;JL. Ahmad Yani No. 1, Komplek Kantor Walikota Bekasi;Titik Wifi;2022
131;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;SEKRETARIAT DAERAH;JL. Ahmad Yani No. 1, Komplek Kantor Walikota Bekasi;Titik Wifi;2022
132;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;BKPPD KOTA BEKASI Lt Dasar;JL. Ahmad Yani No. 1, Komplek Kantor Walikota Bekasi;Titik Wifi;2022
133;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;DINAS KOPERASI UKM Lt 9;JL. Ahmad Yani No. 1, Komplek Kantor Walikota Bekasi;Titik Wifi;2022
134;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;DINAS PERPUSTAKAAN DAERAH KOTA BEKASI Lt 7;JL. Ahmad Yani No. 1, Komplek Kantor Walikota Bekasi;Titik Wifi;2022
135;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;RSUD dr.CHASBULLAH ABDULMAJID Lt.1;Jl. Mayor Oking No.14, RT.002/RW.001;Titik Wifi;2022
136;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;INSPEKTORAT KOTA LT 3;Jl. Rawa Tembaga No.1, RT.001/RW.005;Titik Wifi;2022
137;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;RSUD dr.CHASBULLAH ABDULMAJID Lt.2;Jl. Mayor Oking No.14, RT.002/RW.001;Titik Wifi;2022
138;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;RSUD dr.CHASBULLAH ABDULMAJID Lt.3;Jl. Mayor Oking No.14, RT.002/RW.001;Titik Wifi;2022
139;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;KANTOR MUI KOTA BEKASI;Jl. Kemakmuran (Eks Kantor Kemenag Kota Bekasi);Titik Wifi;2022
140;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;RSUD dr.CHASBULLAH ABDULMAJID Lt.4;Jl. Mayor Oking No.14, RT.002/RW.001;Titik Wifi;2022
141;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;RSUD dr.CHASBULLAH ABDULMAJID Lt.5;Jl. Mayor Oking No.14, RT.002/RW.001;Titik Wifi;2022
142;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;RSUD dr.CHASBULLAH ABDULMAJID Lt.6;Jl. Mayor Oking No.14, RT.002/RW.001;Titik Wifi;2022
143;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;DINAS TATA RUANG Lt 6;JL. Ahmad Yani No. 1, Komplek Kantor Walikota Bekasi;Titik Wifi;2022
144;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;COMMAND CENTER Lt Dasar;JL. Ahmad Yani No. 1, Komplek Kantor Walikota Bekasi;Titik Wifi;2022
145;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;ASDA KOTA BEKASI SETDA;JL. Ahmad Yani No. 1, Komplek Kantor Walikota Bekasi;Titik Wifi;2022
146;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;PENDOPO WALIKOTA KANTOR WALIKOTA;JL. Ahmad Yani No. 1, Komplek Kantor Walikota Bekasi;Titik Wifi;2022
147;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;DINAS PERINDUSTRIAN Lt 1;JL. Ahmad Yani No. 1, Komplek Kantor Walikota Bekasi;Titik Wifi;2022
148;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;EX BAGIAN ULP KOTA BEKASI;JL. Ahmad Yani No. 1, Komplek Kantor Walikota Bekasi;Titik Wifi;2022
149;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;INSPEKTORAT KOTA LT 1;Jl. Rawa Tembaga No.1, RT.001/RW.005;Titik Wifi;2022
150;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;DINAS KETAHANAN PANGAN;JL. Ahmad Yani No. 1, Komplek Kantor Walikota Bekasi;Titik Wifi;2022
151;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;TAMAN PENDOPO WALIKOTA;JL. Ahmad Yani No. 1, Komplek Kantor Walikota Bekasi;Titik Wifi;2022
152;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;BPLH KOTA BEKASI;JL. Ahmad Yani No. 1, Komplek Kantor Walikota Bekasi;Titik Wifi;2022
153;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;KANTOR KELURAHAN MARGA JAYA;Jl. Kemakmuran No.11;Titik Wifi;2022
154;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;WALIKOTA;JL. Ahmad Yani No. 1, Komplek Kantor Walikota Bekasi;Titik Wifi;2022
155;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;DPPPA KOTA BEKASI;JL. Ahmad Yani No. 1, Komplek Kantor Walikota Bekasi;Titik Wifi;2022
156;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;AULA NONON SONTANI Lt 1;JL. Ahmad Yani No. 1, Komplek Kantor Walikota Bekasi;Titik Wifi;2022
157;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;INSPEKTORAT KOTA LT 2;Jl. Rawa Tembaga No.1, RT.001/RW.005;Titik Wifi;2022
158;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;TAMAN PENDOPO WALIKOTA;JL. Ahmad Yani No. 1, Komplek Kantor Walikota Bekasi;Titik Wifi;2022
159;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;BAPPEDA KOTA BEKASI lt 1;JL. Ahmad Yani No. 1, Komplek Kantor Walikota Bekasi;Titik Wifi;2022
160;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;BPKAD KOTA BEKASI SETDA;JL. Ahmad Yani No. 1, Komplek Kantor Walikota Bekasi;Titik Wifi;2022
161;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;BAPPEDA KOTA BEKASI Lt 3;JL. Ahmad Yani No. 1 Komplek Kantor Walikota Bekasi;Titik Wifi;2022
162;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;WAKIL WALIKOTA;JL. Ahmad Yani No. 1 Komplek Kantor Walikota Bekasi;Titik Wifi;2022
163;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;PUSKESMAS MARGA JAYA;Jl. Rawatembaga IV No. 2;Titik Wifi;2022
164;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;AREA CFD;Sepanjang Jalan Ahmad Yani;Titik Wifi;2022
165;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;AREA CFD;Sepanjang Jalan Ahmad Yani;Titik Wifi;2022
166;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;AREA CFD;Sepanjang Jalan Ahmad Yani;Titik Wifi;2022
167;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;AREA CFD;Sepanjang Jalan Ahmad Yani;Titik Wifi;2022
168;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;ALUN-ALUN;Jl. Pramuka (depan RSUD);Titik Wifi;2022
169;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;DETASEMEN POLISI MILITER;Jl. Rawa Tembaga Raya No 3 Marga Jaya Bekasi Selatan;Titik Wifi;2022
170;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;KANTOR SEKRETARIAT FKUB;Jl.A. Yani No.22;Titik Wifi;2022
171;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;KANTOR SEKRETARIAT IWO;Jl. Rawa Tembaga, RT.001/RW.005;Titik Wifi;2022
172;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;KANTOR SEKRETARIAT PIMPINAN CABANG GP ANSOR KOTA BEKASI;Jl. Veteran No.22 RT.004/002;Titik Wifi;2022
173;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;KANTOR SEKRETARIAT PWI KOTA BEKASI;Jl. Rawa Tembaga;Titik Wifi;2022
174;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Masjid Jami Nurul Falah;jl. Letnan marsaid ii rt 001 rw 06;Titik Wifi;2022
175;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Taman Suplesi;jl. Rawa tembaga rt 04 rw 02;Titik Wifi;2022
176;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Lapangan Badminton;jl letjen sarbini rt 01 rw 01;Titik Wifi;2022
177;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;DISNAKER;Jl. A.Yani No.13 RT.004/RW.005;Titik Wifi;2022
178;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;KESBANGPOL Lt.2;Jl. A. Yani No.1 Lt.2 Gd. Lt 10;Titik Wifi;2022
179;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;TAMAN TUGU PERJUANGAN KOTA BEKASI;Jl. Veteran RT.006/RW.006 Marga Jaya;Titik Wifi;2022
180;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;PENDOPO ALUN-ALUN M.HASIBUAN KOTA BEKASI;Jl. Veteran RT.006/RW.006 Marga Jaya;Titik Wifi;2022
181;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;POS POLISI MEGA BEKASI;Jl. A.Yani No.25, RT.004/RW.001;Titik Wifi;2022
182;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;KANTOR SEKRETARIAT KARANG TARUNA;Jalan Kemandoran Tugu RT 03 RW 022;Titik Wifi;2022
183;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;PENDOPO WALIKOTA PEKAYON;JL. RAYA PEKAYON INDAH BLOK DD NO 37;Titik Wifi;2022
184;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;PUSKESMAS PEKAYON JAYA;Jl. Pulo Ribung Raya No. 2;Titik Wifi;2022
185;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;KANTOR KELURAHAN PEKAYON JAYA;Jl. Raya Pondok gede No.1;Titik Wifi;2022
186;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;TAMAN HIJAU PEKAYON;Jl. Nuri, RT.003/RW.008, Pekayon Jaya;Titik Wifi;2022
187;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;TAMAN HIJAU PEKAYON;Jl. Nuri, RT.003/RW.008, Pekayon Jaya;Titik Wifi;2022
188;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;POLSUBSEKTOR PEKAYON JAYA;Blok DD45 No.10, Jl. Ketapang III, RT.006/RW.001;Titik Wifi;2022
189;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;RUMAH ASPIRASI ADE PUSPITA;Jl. Kopral Bosan Blok Kemandoran 1 RT.04/22 No.43;Titik Wifi;2022
190;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Lapangan Sekretariat RW 001;pondok pekayon indah jalan ketapangraya rt 05/001;Titik Wifi;2022
191;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Kantor Sekretariat RW 18;Jl. Palem Raya No. 1 RT.003 / 017;Titik Wifi;2022
192;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Taman PLKB;jl. Pulo ribung raya no.1;Titik Wifi;2022
193;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;FOLDER AIR AREN JAYA;Danau Wisma Jaya RT.005/005;Titik Wifi;2022
194;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;KANTOR SEKRETARIAT RW 013;Jl. P.Jawa Raya Rw.13;Titik Wifi;2022
195;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;KANTOR SEKRETARIAT RW 002;Jl. Mandiri RT 002 Rw.02;Titik Wifi;2022
196;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;KANTOR SEKRETARIAT RW 005;Jl. Kaviing Restu lbu RT 002 Rw.05;Titik Wifi;2022
197;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;KANTOR SEKRETARIAT RW 004;Jl. Borobudur Raya Rw.04;Titik Wifi;2022
198;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;KANTOR SEKRETARIAT RW 021;Jl. Polymer Rw.21;Titik Wifi;2022
199;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;KANTOR SEKRETARIAT RW 001;Jl. LP RTOOS Rt.05 Rw.01;Titik Wifi;2022
200;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;KANTOR SEKRETARIAT RW 007;Jl. P. Tidore Alun-alun Rw.07;Titik Wifi;2022
201;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;KANTOR SEKRETARIAT RW 006;Jl. P. Halmahera Raya Rw.06;Titik Wifi;2022
202;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;KANTOR SEKRETARIAT RW 009;Jl. Pulau Timur 5 Rt 003 Rw.09;Titik Wifi;2022
203;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;KANTOR SEKRETARIAT RW 014;Jl. P. Panaitan Raya Rw.14;Titik Wifi;2022
204;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;KANTOR SEKRETARIAT RW 018;P. Irian Jaya Raya RT 002 Rw.18;Titik Wifi;2022
205;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;KANTOR SEKRETARIAT RW 016;Jl. P. Bangka Raya No.l Rw.16;Titik Wifi;2022
206;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;KANTOR SEKRETARIAT RW 011;Jl. P. Lombok I No. 1 RT.001 Rw.11;Titik Wifi;2022
207;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;KANTOR KELURAHAN AREN JAYA;Jl. Nusantara Raya No.1;Titik Wifi;2022
208;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;SEKRETARIAT RW.022;Jl. Puskesmas RT. 01/ 22;Titik Wifi;2022
209;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;SEKRETARIAT RW .10;Jl. P. Flores Raya;Titik Wifi;2022
210;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;KANTOR SEKRETARIAT RW 08;Jl. Pulau Yapen IX RT.01 RW.08;Titik Wifi;2022
211;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;KANTOR SEKRETARIAT RW.017;Jl. P. Buton 11 RT.003 RW.017;Titik Wifi;2022
212;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;LEMBAGA PEMBERDAYAAN MASYARAKAT (LPM);Jl. Nusantara Raya No.1;Titik Wifi;2022
213;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;KANTOR SEKRETARIAT RW.015;Jl. P. Singkep Raya No.1 RT.04 RW.15;Titik Wifi;2022
214;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;KANTOR SEKRETARIAT RT.1 (Di Tiang Listrik Depan Rumah);Jl. Pulau Yapen 9 RT.1 RW.8 No.149;Titik Wifi;2022
215;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;POS TIGA PILAR POKDARKAMTIBMAS SUB SEKTOR 2.11;Jl. Mekarsari Komplek Kelurahan Bekasi Jaya;Titik Wifi;2022
216;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;SEKRETARIAT RW 009;Jl. Kamper Raya RW.009;Titik Wifi;2022
217;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;MASJID ROUDHOTUL JANNAH RW.07;Jl. KH. Agus Salim RW.07;Titik Wifi;2022
218;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;RUMAH BACA RT 05 RW 01;JI.KH AbdurrahmanÃÂ  RT 05 RW 01;Titik Wifi;2022
219;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;MASJID JAMI AL FATAH RT 004;JI. Mekarsari Raya RT 004;Titik Wifi;2022
220;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;PANGGUNG TAMAN KOMPLEKS BEKASI PERMAI;Jl. Bekasi Permai 8 RT 04 RW 15;Titik Wifi;2022
221;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;KANTOR KELURAHAN BEKASI JAYA;Jl. Mekarsari Raya No.3;Titik Wifi;2022
222;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;KOMPLEK PELNI RW.08;Jl. KH. Agus Salim 00;Titik Wifi;2022
223;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;KANTOR SEKRETARIAT RW 010;Jl. Jakarta Raya RW 010;Titik Wifi;2022
224;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;MASJID AL-ARIEF RW.04;Jl. Ir. H. Juanda RW.04;Titik Wifi;2022
225;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;MASJID DAN SEKOLAH YAYASAN NURUL HIDAYAH;Jl. Rasamala Raya RT 003 RW 09 Bekasi Jaya;Titik Wifi;2022
226;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;LAPANGAN SARANA OLAHRAGA RW.06 BEKASI JAYA;Perum. Irigasi Jl.Tertia II RT.06/ 11;Titik Wifi;2022
227;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;KANTOR SEKRETARIAT RT 012;Jl. Jakarta Raya RT 012;Titik Wifi;2022
228;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;KANTOR SEKRETARIAT RW 12;Jl. Telukangsan Permai 26 Blok D2 RW.12;Titik Wifi;2022
229;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;KANTOR SEKRETARIAT RW.02;Jl. Kh. Mas Mansyur RT 04/02;Titik Wifi;2022
230;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;MASJID JAMI AT TAQWA;Komplek PELNI RW.08;Titik Wifi;2022
231;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;SEKRETARIAT RW.005;Jl. Berlian 1 RT.005/ 005;Titik Wifi;2022
232;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;PAUD DANITA (Ruang Kelas Paud);Perumahan Irigasi Danita Kantor RW.14;Titik Wifi;2022
233;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;KANTOR SEKRETARIAT RW.14;Perumahan Irigasi Danita Kantor RW.14;Titik Wifi;2022
234;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;KANTOR SEKRETARIATÃÂ  RW.016;Perum Taman Kota RT.12 RW.016;Titik Wifi;2022
235;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;KANTOR SEKRETARIAT RW.15;Jl. Teratai I Blok F.29;Titik Wifi;2022
236;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;POS RT.01;Jl. Prof. Moh Yamin Gg. Anggur RT.01 RW.05;Titik Wifi;2022
237;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;KANTOR SEKRETARIAT RW 005;Perum Guru RW 005;Titik Wifi;2022
238;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;KANTOR SEKRETARIAT RW 016;Kp. Cerewed Poncol RT 001/016;Titik Wifi;2022
239;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;KANTOR SEKRETARIAT RW 007;KP. Cerewed RT 002 RW 007;Titik Wifi;2022
240;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;MASJID AL FALAH;KP. Bekasi Bulak RT 003/001;Titik Wifi;2022
241;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;KANTOR SEKRETARIAT RW 015;Perum BJI Cerewed Rw 015;Titik Wifi;2022
242;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;KANTOR SEKRETARIAT RW 014 & LAPANGAN FUTSAL;Perum BJI Cerewed RW 014;Titik Wifi;2022
243;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;KANTOR KELURAHAN DUREN JAYA;Jl. Prof. M Yamin No.1;Titik Wifi;2022
244;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;KANTOR SEKRETARIAT RW 009 & LAPANGAN FUTSAL;Perum Duren Jaya RW 009;Titik Wifi;2022
245;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;KANTOR SEKRETARIAT RW 012 & MASJID;Perum Duren Jaya Rw 012;Titik Wifi;2022
246;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;MASJID AL MUHADJIRIN;Perum Duren Jaya RW 010 Rw.10;Titik Wifi;2022
247;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;LAPANGAN BULU TANGKIS;Perum BJI Cerewed RT 003 RW014;Titik Wifi;2022
248;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;KANTOR SEKRETARIAT RW 011 & LAPANGAN FASOS FASUM;Komplek masjid jami al ikhlas blok b rt 03 rw 11;Titik Wifi;2022
249;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;KANTOR SEKRETARIAT RW 013 & MESJID ALHIDAYAH;Perum BJI Cerewed Rt 013 Rw 013;Titik Wifi;2022
250;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;MESJID SYECH BURHANUDIN;KP. Padurenan RW 005;Titik Wifi;2022
251;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;KANTOR SEKRETARIAT RW 019 & MASJID AL BARAKAH;Perum Perum Permata Bekasi II Rw 019;Titik Wifi;2022
